,date,sales,region
3350,2020-05-23,1713.0,east
3351,2020-05-23,1788.0,west
3352,2020-05-24,1773.0,north
3353,2020-05-24,1785.0,south
3354,2020-05-24,1509.0,east
3355,2020-05-24,1713.0,west
3356,2020-05-25,1536.0,north
3357,2020-05-25,1704.0,south
3358,2020-05-25,1563.0,east
3359,2020-05-25,1539.0,west
3360,2020-05-26,1545.0,north
3361,2020-05-26,1530.0,south
3362,2020-05-26,1758.0,east
3363,2020-05-26,1656.0,west
3364,2020-05-27,1563.0,north
3365,2020-05-27,1758.0,south
3366,2020-05-27,1656.0,east
3367,2020-05-27,1707.0,west
3368,2020-05-28,1581.0,north
3369,2020-05-28,1569.0,south
3370,2020-05-28,1533.0,east
3371,2020-05-28,1566.0,west
3372,2020-05-29,1722.0,north
3373,2020-05-29,1602.0,south
3374,2020-05-29,1698.0,east
3375,2020-05-29,1566.0,west
3376,2020-05-30,1599.0,north
3377,2020-05-30,1788.0,south
3378,2020-05-30,1743.0,east
3379,2020-05-30,1647.0,west
3380,2020-05-31,1566.0,north
3381,2020-05-31,1608.0,south
3382,2020-05-31,1791.0,east
3383,2020-05-31,1764.0,west
3384,2020-06-01,1752.0,north
3385,2020-06-01,1608.0,south
3386,2020-06-01,1554.0,east
3387,2020-06-01,1710.0,west
3388,2020-06-02,1677.0,north
3389,2020-06-02,1794.0,south
3390,2020-06-02,1800.0,east
3391,2020-06-02,1767.0,west
3392,2020-06-03,1782.0,north
3393,2020-06-03,1584.0,south
3394,2020-06-03,1545.0,east
3395,2020-06-03,1617.0,west
3396,2020-06-04,1644.0,north
3397,2020-06-04,1527.0,south
3398,2020-06-04,1707.0,east
3399,2020-06-04,1773.0,west
3400,2020-06-05,1587.0,north
3401,2020-06-05,1632.0,south
3402,2020-06-05,1569.0,east
3403,2020-06-05,1566.0,west
3404,2020-06-06,1683.0,north
3405,2020-06-06,1689.0,south
3406,2020-06-06,1704.0,east
3407,2020-06-06,1749.0,west
3408,2020-06-07,1620.0,north
3409,2020-06-07,1650.0,south
3410,2020-06-07,1743.0,east
3411,2020-06-07,1674.0,west
3412,2020-06-08,1527.0,north
3413,2020-06-08,1638.0,south
3414,2020-06-08,1584.0,east
3415,2020-06-08,1695.0,west
3416,2020-06-09,1503.0,north
3417,2020-06-09,1569.0,south
3418,2020-06-09,1572.0,east
3419,2020-06-09,1593.0,west
3420,2020-06-10,1761.0,north
3421,2020-06-10,1512.0,south
3422,2020-06-10,1617.0,east
3423,2020-06-10,1593.0,west
3424,2020-06-11,1590.0,north
3425,2020-06-11,1611.0,south
3426,2020-06-11,1719.0,east
3427,2020-06-11,1719.0,west
3428,2020-06-12,1512.0,north
3429,2020-06-12,1776.0,south
3430,2020-06-12,1575.0,east
3431,2020-06-12,1746.0,west
3432,2020-06-13,1581.0,north
3433,2020-06-13,1689.0,south
3434,2020-06-13,1776.0,east
3435,2020-06-13,1560.0,west
3436,2020-06-14,1734.0,north
3437,2020-06-14,1788.0,south
3438,2020-06-14,1743.0,east
3439,2020-06-14,1719.0,west
3440,2020-06-15,1542.0,north
3441,2020-06-15,1758.0,south
3442,2020-06-15,1674.0,east
3443,2020-06-15,1584.0,west
3444,2020-06-16,1668.0,north
3445,2020-06-16,1620.0,south
3446,2020-06-16,1695.0,east
3447,2020-06-16,1638.0,west
3448,2020-06-17,1554.0,north
3449,2020-06-17,1659.0,south
3450,2020-06-17,1734.0,east
3451,2020-06-17,1527.0,west
3452,2020-06-18,1611.0,north
3453,2020-06-18,1734.0,south
3454,2020-06-18,1743.0,east
3455,2020-06-18,1557.0,west
3456,2020-06-19,1800.0,north
3457,2020-06-19,1536.0,south
3458,2020-06-19,1578.0,east
3459,2020-06-19,1515.0,west
3460,2020-06-20,1647.0,north
3461,2020-06-20,1641.0,south
3462,2020-06-20,1614.0,east
3463,2020-06-20,1518.0,west
3464,2020-06-21,1755.0,north
3465,2020-06-21,1620.0,south
3466,2020-06-21,1725.0,east
3467,2020-06-21,1668.0,west
3468,2020-06-22,1761.0,north
3469,2020-06-22,1542.0,south
3470,2020-06-22,1539.0,east
3471,2020-06-22,1524.0,west
3472,2020-06-23,1767.0,north
3473,2020-06-23,1581.0,south
3474,2020-06-23,1770.0,east
3475,2020-06-23,1758.0,west
3476,2020-06-24,1617.0,north
3477,2020-06-24,1518.0,south
3478,2020-06-24,1791.0,east
3479,2020-06-24,1695.0,west
3480,2020-06-25,1503.0,north
3481,2020-06-25,1794.0,south
3482,2020-06-25,1638.0,east
3483,2020-06-25,1536.0,west
3484,2020-06-26,1707.0,north
3485,2020-06-26,1578.0,south
3486,2020-06-26,1719.0,east
3487,2020-06-26,1728.0,west
3488,2020-06-27,1644.0,north
3489,2020-06-27,1527.0,south
3490,2020-06-27,1578.0,east
3491,2020-06-27,1623.0,west
3492,2020-06-28,1608.0,north
3493,2020-06-28,1779.0,south
3494,2020-06-28,1689.0,east
3495,2020-06-28,1629.0,west
3496,2020-06-29,1722.0,north
3497,2020-06-29,1662.0,south
3498,2020-06-29,1662.0,east
3499,2020-06-29,1503.0,west
3500,2020-06-30,1794.0,north
3501,2020-06-30,1572.0,south
3502,2020-06-30,1668.0,east
3503,2020-06-30,1647.0,west
3504,2020-07-01,1632.0,north
3505,2020-07-01,1578.0,south
3506,2020-07-01,1650.0,east
3507,2020-07-01,1797.0,west
3508,2020-07-02,1734.0,north
3509,2020-07-02,1734.0,south
3510,2020-07-02,1581.0,east
3511,2020-07-02,1665.0,west
3512,2020-07-03,1695.0,north
3513,2020-07-03,1701.0,south
3514,2020-07-03,1584.0,east
3515,2020-07-03,1518.0,west
3516,2020-07-04,1737.0,north
3517,2020-07-04,1656.0,south
3518,2020-07-04,1695.0,east
3519,2020-07-04,1563.0,west
3520,2020-07-05,1788.0,north
3521,2020-07-05,1746.0,south
3522,2020-07-05,1647.0,east
3523,2020-07-05,1527.0,west
3524,2020-07-06,1548.0,north
3525,2020-07-06,1572.0,south
3526,2020-07-06,1569.0,east
3527,2020-07-06,1527.0,west
3528,2020-07-07,1500.0,north
3529,2020-07-07,1791.0,south
3530,2020-07-07,1656.0,east
3531,2020-07-07,1743.0,west
3532,2020-07-08,1563.0,north
3533,2020-07-08,1722.0,south
3534,2020-07-08,1758.0,east
3535,2020-07-08,1524.0,west
3536,2020-07-09,1788.0,north
3537,2020-07-09,1713.0,south
3538,2020-07-09,1596.0,east
3539,2020-07-09,1716.0,west
3540,2020-07-10,1587.0,north
3541,2020-07-10,1509.0,south
3542,2020-07-10,1698.0,east
3543,2020-07-10,1515.0,west
3544,2020-07-11,1500.0,north
3545,2020-07-11,1689.0,south
3546,2020-07-11,1554.0,east
3547,2020-07-11,1509.0,west
3548,2020-07-12,1746.0,north
3549,2020-07-12,1572.0,south
3550,2020-07-12,1773.0,east
3551,2020-07-12,1596.0,west
3552,2020-07-13,1680.0,north
3553,2020-07-13,1764.0,south
3554,2020-07-13,1782.0,east
3555,2020-07-13,1728.0,west
3556,2020-07-14,1557.0,north
3557,2020-07-14,1515.0,south
3558,2020-07-14,1695.0,east
3559,2020-07-14,1500.0,west
3560,2020-07-15,1542.0,north
3561,2020-07-15,1740.0,south
3562,2020-07-15,1647.0,east
3563,2020-07-15,1596.0,west
3564,2020-07-16,1515.0,north
3565,2020-07-16,1731.0,south
3566,2020-07-16,1605.0,east
3567,2020-07-16,1791.0,west
3568,2020-07-17,1794.0,north
3569,2020-07-17,1677.0,south
3570,2020-07-17,1641.0,east
3571,2020-07-17,1773.0,west
3572,2020-07-18,1623.0,north
3573,2020-07-18,1707.0,south
3574,2020-07-18,1749.0,east
3575,2020-07-18,1797.0,west
3576,2020-07-19,1614.0,north
3577,2020-07-19,1653.0,south
3578,2020-07-19,1674.0,east
3579,2020-07-19,1779.0,west
3580,2020-07-20,1797.0,north
3581,2020-07-20,1560.0,south
3582,2020-07-20,1638.0,east
3583,2020-07-20,1716.0,west
3584,2020-07-21,1572.0,north
3585,2020-07-21,1767.0,south
3586,2020-07-21,1689.0,east
3587,2020-07-21,1734.0,west
3588,2020-07-22,1668.0,north
3589,2020-07-22,1728.0,south
3590,2020-07-22,1668.0,east
3591,2020-07-22,1584.0,west
3592,2020-07-23,1692.0,north
3593,2020-07-23,1710.0,south
3594,2020-07-23,1758.0,east
3595,2020-07-23,1545.0,west
3596,2020-07-24,1530.0,north
3597,2020-07-24,1530.0,south
3598,2020-07-24,1575.0,east
3599,2020-07-24,1776.0,west
3600,2020-07-25,1794.0,north
3601,2020-07-25,1647.0,south
3602,2020-07-25,1611.0,east
3603,2020-07-25,1704.0,west
3604,2020-07-26,1569.0,north
3605,2020-07-26,1659.0,south
3606,2020-07-26,1575.0,east
3607,2020-07-26,1788.0,west
3608,2020-07-27,1602.0,north
3609,2020-07-27,1620.0,south
3610,2020-07-27,1530.0,east
3611,2020-07-27,1608.0,west
3612,2020-07-28,1800.0,north
3613,2020-07-28,1506.0,south
3614,2020-07-28,1608.0,east
3615,2020-07-28,1581.0,west
3616,2020-07-29,1533.0,north
3617,2020-07-29,1686.0,south
3618,2020-07-29,1773.0,east
3619,2020-07-29,1644.0,west
3620,2020-07-30,1722.0,north
3621,2020-07-30,1584.0,south
3622,2020-07-30,1596.0,east
3623,2020-07-30,1512.0,west
3624,2020-07-31,1527.0,north
3625,2020-07-31,1530.0,south
3626,2020-07-31,1533.0,east
3627,2020-07-31,1530.0,west
3628,2020-08-01,1788.0,north
3629,2020-08-01,1596.0,south
3630,2020-08-01,1680.0,east
3631,2020-08-01,1671.0,west
3632,2020-08-02,1656.0,north
3633,2020-08-02,1716.0,south
3634,2020-08-02,1623.0,east
3635,2020-08-02,1596.0,west
3636,2020-08-03,1665.0,north
3637,2020-08-03,1650.0,south
3638,2020-08-03,1503.0,east
3639,2020-08-03,1665.0,west
3640,2020-08-04,1539.0,north
3641,2020-08-04,1659.0,south
3642,2020-08-04,1602.0,east
3643,2020-08-04,1719.0,west
3644,2020-08-05,1749.0,north
3645,2020-08-05,1548.0,south
3646,2020-08-05,1653.0,east
3647,2020-08-05,1662.0,west
3648,2020-08-06,1770.0,north
3649,2020-08-06,1710.0,south
3650,2020-08-06,1509.0,east
3651,2020-08-06,1545.0,west
3652,2020-08-07,1740.0,north
3653,2020-08-07,1524.0,south
3654,2020-08-07,1641.0,east
3655,2020-08-07,1710.0,west
3656,2020-08-08,1728.0,north
3657,2020-08-08,1695.0,south
3658,2020-08-08,1716.0,east
3659,2020-08-08,1785.0,west
3660,2020-08-09,1617.0,north
3661,2020-08-09,1752.0,south
3662,2020-08-09,1734.0,east
3663,2020-08-09,1521.0,west
3664,2020-08-10,1545.0,north
3665,2020-08-10,1722.0,south
3666,2020-08-10,1647.0,east
3667,2020-08-10,1530.0,west
3668,2020-08-11,1632.0,north
3669,2020-08-11,1620.0,south
3670,2020-08-11,1551.0,east
3671,2020-08-11,1557.0,west
3672,2020-08-12,1737.0,north
3673,2020-08-12,1749.0,south
3674,2020-08-12,1704.0,east
3675,2020-08-12,1671.0,west
3676,2020-08-13,1500.0,north
3677,2020-08-13,1500.0,south
3678,2020-08-13,1701.0,east
3679,2020-08-13,1785.0,west
3680,2020-08-14,1542.0,north
3681,2020-08-14,1791.0,south
3682,2020-08-14,1716.0,east
3683,2020-08-14,1665.0,west
3684,2020-08-15,1740.0,north
3685,2020-08-15,1632.0,south
3686,2020-08-15,1560.0,east
3687,2020-08-15,1689.0,west
3688,2020-08-16,1749.0,north
3689,2020-08-16,1605.0,south
3690,2020-08-16,1629.0,east
3691,2020-08-16,1728.0,west
3692,2020-08-17,1554.0,north
3693,2020-08-17,1629.0,south
3694,2020-08-17,1698.0,east
3695,2020-08-17,1635.0,west
3696,2020-08-18,1761.0,north
3697,2020-08-18,1566.0,south
3698,2020-08-18,1692.0,east
3699,2020-08-18,1563.0,west
3700,2020-08-19,1662.0,north
3701,2020-08-19,1635.0,south
3702,2020-08-19,1674.0,east
3703,2020-08-19,1602.0,west
3704,2020-08-20,1686.0,north
3705,2020-08-20,1506.0,south
3706,2020-08-20,1515.0,east
3707,2020-08-20,1779.0,west
3708,2020-08-21,1557.0,north
3709,2020-08-21,1551.0,south
3710,2020-08-21,1521.0,east
3711,2020-08-21,1710.0,west
3712,2020-08-22,1563.0,north
3713,2020-08-22,1683.0,south
3714,2020-08-22,1791.0,east
3715,2020-08-22,1773.0,west
3716,2020-08-23,1716.0,north
3717,2020-08-23,1731.0,south
3718,2020-08-23,1593.0,east
3719,2020-08-23,1788.0,west
3720,2020-08-24,1785.0,north
3721,2020-08-24,1647.0,south
3722,2020-08-24,1755.0,east
3723,2020-08-24,1665.0,west
3724,2020-08-25,1545.0,north
3725,2020-08-25,1755.0,south
3726,2020-08-25,1605.0,east
3727,2020-08-25,1548.0,west
3728,2020-08-26,1533.0,north
3729,2020-08-26,1752.0,south
3730,2020-08-26,1758.0,east
3731,2020-08-26,1767.0,west
3732,2020-08-27,1761.0,north
3733,2020-08-27,1671.0,south
3734,2020-08-27,1551.0,east
3735,2020-08-27,1686.0,west
3736,2020-08-28,1788.0,north
3737,2020-08-28,1551.0,south
3738,2020-08-28,1554.0,east
3739,2020-08-28,1623.0,west
3740,2020-08-29,1698.0,north
3741,2020-08-29,1659.0,south
3742,2020-08-29,1593.0,east
3743,2020-08-29,1674.0,west
3744,2020-08-30,1800.0,north
3745,2020-08-30,1554.0,south
3746,2020-08-30,1713.0,east
3747,2020-08-30,1611.0,west
3748,2020-08-31,1797.0,north
3749,2020-08-31,1581.0,south
3750,2020-08-31,1623.0,east
3751,2020-08-31,1515.0,west
3752,2020-09-01,1797.0,north
3753,2020-09-01,1704.0,south
3754,2020-09-01,1539.0,east
3755,2020-09-01,1617.0,west
3756,2020-09-02,1737.0,north
3757,2020-09-02,1635.0,south
3758,2020-09-02,1671.0,east
3759,2020-09-02,1632.0,west
3760,2020-09-03,1575.0,north
3761,2020-09-03,1713.0,south
3762,2020-09-03,1581.0,east
3763,2020-09-03,1719.0,west
3764,2020-09-04,1533.0,north
3765,2020-09-04,1539.0,south
3766,2020-09-04,1569.0,east
3767,2020-09-04,1743.0,west
3768,2020-09-05,1620.0,north
3769,2020-09-05,1743.0,south
3770,2020-09-05,1563.0,east
3771,2020-09-05,1764.0,west
3772,2020-09-06,1638.0,north
3773,2020-09-06,1734.0,south
3774,2020-09-06,1794.0,east
3775,2020-09-06,1782.0,west
3776,2020-09-07,1509.0,north
3777,2020-09-07,1749.0,south
3778,2020-09-07,1608.0,east
3779,2020-09-07,1794.0,west
3780,2020-09-08,1710.0,north
3781,2020-09-08,1536.0,south
3782,2020-09-08,1539.0,east
3783,2020-09-08,1512.0,west
3784,2020-09-09,1578.0,north
3785,2020-09-09,1575.0,south
3786,2020-09-09,1551.0,east
3787,2020-09-09,1650.0,west
3788,2020-09-10,1662.0,north
3789,2020-09-10,1767.0,south
3790,2020-09-10,1596.0,east
3791,2020-09-10,1710.0,west
3792,2020-09-11,1764.0,north
3793,2020-09-11,1722.0,south
3794,2020-09-11,1611.0,east
3795,2020-09-11,1656.0,west
3796,2020-09-12,1602.0,north
3797,2020-09-12,1686.0,south
3798,2020-09-12,1599.0,east
3799,2020-09-12,1800.0,west
3800,2020-09-13,1503.0,north
3801,2020-09-13,1554.0,south
3802,2020-09-13,1554.0,east
3803,2020-09-13,1575.0,west
3804,2020-09-14,1647.0,north
3805,2020-09-14,1776.0,south
3806,2020-09-14,1788.0,east
3807,2020-09-14,1791.0,west
3808,2020-09-15,1542.0,north
3809,2020-09-15,1782.0,south
3810,2020-09-15,1620.0,east
3811,2020-09-15,1641.0,west
3812,2020-09-16,1590.0,north
3813,2020-09-16,1734.0,south
3814,2020-09-16,1710.0,east
3815,2020-09-16,1641.0,west
3816,2020-09-17,1611.0,north
3817,2020-09-17,1581.0,south
3818,2020-09-17,1596.0,east
3819,2020-09-17,1539.0,west
3820,2020-09-18,1764.0,north
3821,2020-09-18,1584.0,south
3822,2020-09-18,1701.0,east
3823,2020-09-18,1518.0,west
3824,2020-09-19,1692.0,north
3825,2020-09-19,1743.0,south
3826,2020-09-19,1737.0,east
3827,2020-09-19,1590.0,west
3828,2020-09-20,1623.0,north
3829,2020-09-20,1521.0,south
3830,2020-09-20,1590.0,east
3831,2020-09-20,1677.0,west
3832,2020-09-21,1776.0,north
3833,2020-09-21,1629.0,south
3834,2020-09-21,1776.0,east
3835,2020-09-21,1728.0,west
3836,2020-09-22,1776.0,north
3837,2020-09-22,1629.0,south
3838,2020-09-22,1539.0,east
3839,2020-09-22,1563.0,west
3840,2020-09-23,1506.0,north
3841,2020-09-23,1698.0,south
3842,2020-09-23,1734.0,east
3843,2020-09-23,1557.0,west
3844,2020-09-24,1527.0,north
3845,2020-09-24,1761.0,south
3846,2020-09-24,1560.0,east
3847,2020-09-24,1650.0,west
3848,2020-09-25,1533.0,north
3849,2020-09-25,1602.0,south
3850,2020-09-25,1743.0,east
3851,2020-09-25,1617.0,west
3852,2020-09-26,1536.0,north
3853,2020-09-26,1773.0,south
3854,2020-09-26,1521.0,east
3855,2020-09-26,1542.0,west
3856,2020-09-27,1737.0,north
3857,2020-09-27,1509.0,south
3858,2020-09-27,1626.0,east
3859,2020-09-27,1584.0,west
3860,2020-09-28,1671.0,north
3861,2020-09-28,1680.0,south
3862,2020-09-28,1599.0,east
3863,2020-09-28,1776.0,west
3864,2020-09-29,1674.0,north
3865,2020-09-29,1728.0,south
3866,2020-09-29,1551.0,east
3867,2020-09-29,1641.0,west
3868,2020-09-30,1614.0,north
3869,2020-09-30,1773.0,south
3870,2020-09-30,1509.0,east
3871,2020-09-30,1740.0,west
3872,2020-10-01,1614.0,north
3873,2020-10-01,1599.0,south
3874,2020-10-01,1785.0,east
3875,2020-10-01,1506.0,west
3876,2020-10-02,1689.0,north
3877,2020-10-02,1659.0,south
3878,2020-10-02,1785.0,east
3879,2020-10-02,1701.0,west
3880,2020-10-03,1515.0,north
3881,2020-10-03,1545.0,south
3882,2020-10-03,1599.0,east
3883,2020-10-03,1512.0,west
3884,2020-10-04,1524.0,north
3885,2020-10-04,1779.0,south
3886,2020-10-04,1500.0,east
3887,2020-10-04,1755.0,west
3888,2020-10-05,1773.0,north
3889,2020-10-05,1743.0,south
3890,2020-10-05,1662.0,east
3891,2020-10-05,1596.0,west
3892,2020-10-06,1788.0,north
3893,2020-10-06,1503.0,south
3894,2020-10-06,1779.0,east
3895,2020-10-06,1563.0,west
3896,2020-10-07,1554.0,north
3897,2020-10-07,1734.0,south
3898,2020-10-07,1629.0,east
3899,2020-10-07,1608.0,west
3900,2020-10-08,1794.0,north
3901,2020-10-08,1674.0,south
3902,2020-10-08,1662.0,east
3903,2020-10-08,1788.0,west
3904,2020-10-09,1536.0,north
3905,2020-10-09,1521.0,south
3906,2020-10-09,1656.0,east
3907,2020-10-09,1551.0,west
3908,2020-10-10,1593.0,north
3909,2020-10-10,1590.0,south
3910,2020-10-10,1671.0,east
3911,2020-10-10,1707.0,west
3912,2020-10-11,1569.0,north
3913,2020-10-11,1773.0,south
3914,2020-10-11,1674.0,east
3915,2020-10-11,1536.0,west
3916,2020-10-12,1677.0,north
3917,2020-10-12,1605.0,south
3918,2020-10-12,1653.0,east
3919,2020-10-12,1749.0,west
3920,2020-10-13,1578.0,north
3921,2020-10-13,1638.0,south
3922,2020-10-13,1515.0,east
3923,2020-10-13,1683.0,west
3924,2020-10-14,1680.0,north
3925,2020-10-14,1755.0,south
3926,2020-10-14,1584.0,east
3927,2020-10-14,1590.0,west
3928,2020-10-15,1518.0,north
3929,2020-10-15,1701.0,south
3930,2020-10-15,1716.0,east
3931,2020-10-15,1563.0,west
3932,2020-10-16,1638.0,north
3933,2020-10-16,1689.0,south
3934,2020-10-16,1515.0,east
3935,2020-10-16,1632.0,west
3936,2020-10-17,1509.0,north
3937,2020-10-17,1791.0,south
3938,2020-10-17,1509.0,east
3939,2020-10-17,1776.0,west
3940,2020-10-18,1524.0,north
3941,2020-10-18,1716.0,south
3942,2020-10-18,1578.0,east
3943,2020-10-18,1713.0,west
3944,2020-10-19,1656.0,north
3945,2020-10-19,1725.0,south
3946,2020-10-19,1554.0,east
3947,2020-10-19,1524.0,west
3948,2020-10-20,1569.0,north
3949,2020-10-20,1758.0,south
3950,2020-10-20,1758.0,east
3951,2020-10-20,1614.0,west
3952,2020-10-21,1740.0,north
3953,2020-10-21,1521.0,south
3954,2020-10-21,1722.0,east
3955,2020-10-21,1605.0,west
3956,2020-10-22,1749.0,north
3957,2020-10-22,1638.0,south
3958,2020-10-22,1710.0,east
3959,2020-10-22,1668.0,west
3960,2020-10-23,1635.0,north
3961,2020-10-23,1533.0,south
3962,2020-10-23,1635.0,east
3963,2020-10-23,1575.0,west
3964,2020-10-24,1737.0,north
3965,2020-10-24,1593.0,south
3966,2020-10-24,1707.0,east
3967,2020-10-24,1536.0,west
3968,2020-10-25,1689.0,north
3969,2020-10-25,1680.0,south
3970,2020-10-25,1605.0,east
3971,2020-10-25,1617.0,west
3972,2020-10-26,1746.0,north
3973,2020-10-26,1518.0,south
3974,2020-10-26,1656.0,east
3975,2020-10-26,1542.0,west
3976,2020-10-27,1581.0,north
3977,2020-10-27,1716.0,south
3978,2020-10-27,1683.0,east
3979,2020-10-27,1518.0,west
3980,2020-10-28,1746.0,north
3981,2020-10-28,1587.0,south
3982,2020-10-28,1644.0,east
3983,2020-10-28,1731.0,west
3984,2020-10-29,1770.0,north
3985,2020-10-29,1692.0,south
3986,2020-10-29,1557.0,east
3987,2020-10-29,1524.0,west
3988,2020-10-30,1773.0,north
3989,2020-10-30,1689.0,south
3990,2020-10-30,1776.0,east
3991,2020-10-30,1686.0,west
3992,2020-10-31,1581.0,north
3993,2020-10-31,1758.0,south
3994,2020-10-31,1755.0,east
3995,2020-10-31,1668.0,west
3996,2020-11-01,1665.0,north
3997,2020-11-01,1551.0,south
3998,2020-11-01,1770.0,east
3999,2020-11-01,1593.0,west
4000,2020-11-02,1734.0,north
4001,2020-11-02,1500.0,south
4002,2020-11-02,1740.0,east
4003,2020-11-02,1686.0,west
4004,2020-11-03,1551.0,north
4005,2020-11-03,1752.0,south
4006,2020-11-03,1746.0,east
4007,2020-11-03,1581.0,west
4008,2020-11-04,1773.0,north
4009,2020-11-04,1788.0,south
4010,2020-11-04,1545.0,east
4011,2020-11-04,1506.0,west
4012,2020-11-05,1644.0,north
4013,2020-11-05,1605.0,south
4014,2020-11-05,1686.0,east
4015,2020-11-05,1539.0,west
4016,2020-11-06,1725.0,north
4017,2020-11-06,1599.0,south
4018,2020-11-06,1659.0,east
4019,2020-11-06,1575.0,west
4020,2020-11-07,1653.0,north
4021,2020-11-07,1641.0,south
4022,2020-11-07,1587.0,east
4023,2020-11-07,1758.0,west
4024,2020-11-08,1785.0,north
4025,2020-11-08,1695.0,south
4026,2020-11-08,1581.0,east
4027,2020-11-08,1734.0,west
4028,2020-11-09,1788.0,north
4029,2020-11-09,1593.0,south
4030,2020-11-09,1593.0,east
4031,2020-11-09,1512.0,west
4032,2020-11-10,1638.0,north
4033,2020-11-10,1734.0,south
4034,2020-11-10,1695.0,east
4035,2020-11-10,1638.0,west
4036,2020-11-11,1695.0,north
4037,2020-11-11,1533.0,south
4038,2020-11-11,1731.0,east
4039,2020-11-11,1689.0,west
4040,2020-11-12,1713.0,north
4041,2020-11-12,1596.0,south
4042,2020-11-12,1686.0,east
4043,2020-11-12,1515.0,west
4044,2020-11-13,1581.0,north
4045,2020-11-13,1521.0,south
4046,2020-11-13,1677.0,east
4047,2020-11-13,1635.0,west
4048,2020-11-14,1749.0,north
4049,2020-11-14,1542.0,south
4050,2020-11-14,1602.0,east
4051,2020-11-14,1557.0,west
4052,2020-11-15,1686.0,north
4053,2020-11-15,1638.0,south
4054,2020-11-15,1794.0,east
4055,2020-11-15,1659.0,west
4056,2020-11-16,1773.0,north
4057,2020-11-16,1671.0,south
4058,2020-11-16,1626.0,east
4059,2020-11-16,1725.0,west
4060,2020-11-17,1686.0,north
4061,2020-11-17,1521.0,south
4062,2020-11-17,1734.0,east
4063,2020-11-17,1530.0,west
4064,2020-11-18,1698.0,north
4065,2020-11-18,1770.0,south
4066,2020-11-18,1752.0,east
4067,2020-11-18,1662.0,west
4068,2020-11-19,1566.0,north
4069,2020-11-19,1590.0,south
4070,2020-11-19,1635.0,east
4071,2020-11-19,1698.0,west
4072,2020-11-20,1683.0,north
4073,2020-11-20,1653.0,south
4074,2020-11-20,1527.0,east
4075,2020-11-20,1524.0,west
4076,2020-11-21,1593.0,north
4077,2020-11-21,1656.0,south
4078,2020-11-21,1623.0,east
4079,2020-11-21,1638.0,west
4080,2020-11-22,1596.0,north
4081,2020-11-22,1575.0,south
4082,2020-11-22,1656.0,east
4083,2020-11-22,1725.0,west
4084,2020-11-23,1767.0,north
4085,2020-11-23,1650.0,south
4086,2020-11-23,1641.0,east
4087,2020-11-23,1632.0,west
4088,2020-11-24,1602.0,north
4089,2020-11-24,1632.0,south
4090,2020-11-24,1743.0,east
4091,2020-11-24,1617.0,west
4092,2020-11-25,1725.0,north
4093,2020-11-25,1761.0,south
4094,2020-11-25,1791.0,east
4095,2020-11-25,1620.0,west
4096,2020-11-26,1770.0,north
4097,2020-11-26,1791.0,south
4098,2020-11-26,1665.0,east
4099,2020-11-26,1743.0,west
4100,2020-11-27,1632.0,north
4101,2020-11-27,1587.0,south
4102,2020-11-27,1680.0,east
4103,2020-11-27,1656.0,west
4104,2020-11-28,1746.0,north
4105,2020-11-28,1599.0,south
4106,2020-11-28,1719.0,east
4107,2020-11-28,1794.0,west
4108,2020-11-29,1758.0,north
4109,2020-11-29,1557.0,south
4110,2020-11-29,1647.0,east
4111,2020-11-29,1740.0,west
4112,2020-11-30,1635.0,north
4113,2020-11-30,1584.0,south
4114,2020-11-30,1614.0,east
4115,2020-11-30,1749.0,west
4116,2020-12-01,1587.0,north
4117,2020-12-01,1719.0,south
4118,2020-12-01,1620.0,east
4119,2020-12-01,1656.0,west
4120,2020-12-02,1554.0,north
4121,2020-12-02,1755.0,south
4122,2020-12-02,1737.0,east
4123,2020-12-02,1548.0,west
4124,2020-12-03,1572.0,north
4125,2020-12-03,1560.0,south
4126,2020-12-03,1746.0,east
4127,2020-12-03,1788.0,west
4128,2020-12-04,1638.0,north
4129,2020-12-04,1626.0,south
4130,2020-12-04,1518.0,east
4131,2020-12-04,1773.0,west
4132,2020-12-05,1707.0,north
4133,2020-12-05,1614.0,south
4134,2020-12-05,1722.0,east
4135,2020-12-05,1524.0,west
4136,2020-12-06,1560.0,north
4137,2020-12-06,1617.0,south
4138,2020-12-06,1566.0,east
4139,2020-12-06,1515.0,west
4140,2020-12-07,1509.0,north
4141,2020-12-07,1545.0,south
4142,2020-12-07,1596.0,east
4143,2020-12-07,1671.0,west
4144,2020-12-08,1686.0,north
4145,2020-12-08,1785.0,south
4146,2020-12-08,1800.0,east
4147,2020-12-08,1590.0,west
4148,2020-12-09,1788.0,north
4149,2020-12-09,1788.0,south
4150,2020-12-09,1584.0,east
4151,2020-12-09,1665.0,west
4152,2020-12-10,1620.0,north
4153,2020-12-10,1725.0,south
4154,2020-12-10,1569.0,east
4155,2020-12-10,1533.0,west
4156,2020-12-11,1503.0,north
4157,2020-12-11,1713.0,south
4158,2020-12-11,1650.0,east
4159,2020-12-11,1776.0,west
4160,2020-12-12,1629.0,north
4161,2020-12-12,1662.0,south
4162,2020-12-12,1623.0,east
4163,2020-12-12,1590.0,west
4164,2020-12-13,1650.0,north
4165,2020-12-13,1647.0,south
4166,2020-12-13,1683.0,east
4167,2020-12-13,1530.0,west
4168,2020-12-14,1746.0,north
4169,2020-12-14,1551.0,south
4170,2020-12-14,1548.0,east
4171,2020-12-14,1767.0,west
4172,2020-12-15,1785.0,north
